,Team,Year,Game_num,Date,Away_flag,Opponent,OT_flag
4363,Minnesota Timberwolves,2020,72,"Sun, May 16, 2021",,Dallas Mavericks,
4364,New Orleans Pelicans,2018,1,"Wed, Oct 17, 2018",@,Houston Rockets,
4365,New Orleans Pelicans,2018,2,"Fri, Oct 19, 2018",,Sacramento Kings,
4366,New Orleans Pelicans,2018,3,"Tue, Oct 23, 2018",,Los Angeles Clippers,
4367,New Orleans Pelicans,2018,4,"Fri, Oct 26, 2018",,Brooklyn Nets,
4368,New Orleans Pelicans,2018,5,"Sat, Oct 27, 2018",,Utah Jazz,
4369,New Orleans Pelicans,2018,6,"Mon, Oct 29, 2018",@,Denver Nuggets,
4370,New Orleans Pelicans,2018,7,"Wed, Oct 31, 2018",@,Golden State Warriors,
4371,New Orleans Pelicans,2018,8,"Thu, Nov 1, 2018",@,Portland Trail Blazers,
4372,New Orleans Pelicans,2018,9,"Sat, Nov 3, 2018",@,San Antonio Spurs,
4373,New Orleans Pelicans,2018,10,"Mon, Nov 5, 2018",@,Oklahoma City Thunder,
4374,New Orleans Pelicans,2018,11,"Wed, Nov 7, 2018",,Chicago Bulls,
4375,New Orleans Pelicans,2018,12,"Sat, Nov 10, 2018",,Phoenix Suns,
4376,New Orleans Pelicans,2018,13,"Mon, Nov 12, 2018",@,Toronto Raptors,
4377,New Orleans Pelicans,2018,14,"Wed, Nov 14, 2018",@,Minnesota Timberwolves,
4378,New Orleans Pelicans,2018,15,"Fri, Nov 16, 2018",,New York Knicks,
4379,New Orleans Pelicans,2018,16,"Sat, Nov 17, 2018",,Denver Nuggets,
4380,New Orleans Pelicans,2018,17,"Mon, Nov 19, 2018",,San Antonio Spurs,
4381,New Orleans Pelicans,2018,18,"Wed, Nov 21, 2018",@,Philadelphia 76ers,
4382,New Orleans Pelicans,2018,19,"Fri, Nov 23, 2018",@,New York Knicks,
4383,New Orleans Pelicans,2018,20,"Sat, Nov 24, 2018",@,Washington Wizards,
4384,New Orleans Pelicans,2018,21,"Mon, Nov 26, 2018",,Boston Celtics,
4385,New Orleans Pelicans,2018,22,"Wed, Nov 28, 2018",,Washington Wizards,
4386,New Orleans Pelicans,2018,23,"Fri, Nov 30, 2018",@,Miami Heat,
4387,New Orleans Pelicans,2018,24,"Sun, Dec 2, 2018",@,Charlotte Hornets,
4388,New Orleans Pelicans,2018,25,"Mon, Dec 3, 2018",,Los Angeles Clippers,
4389,New Orleans Pelicans,2018,26,"Wed, Dec 5, 2018",,Dallas Mavericks,
4390,New Orleans Pelicans,2018,27,"Fri, Dec 7, 2018",,Memphis Grizzlies,
4391,New Orleans Pelicans,2018,28,"Sun, Dec 9, 2018",@,Detroit Pistons,
4392,New Orleans Pelicans,2018,29,"Mon, Dec 10, 2018",@,Boston Celtics,
4393,New Orleans Pelicans,2018,30,"Wed, Dec 12, 2018",,Oklahoma City Thunder,
4394,New Orleans Pelicans,2018,31,"Sun, Dec 16, 2018",,Miami Heat,
4395,New Orleans Pelicans,2018,32,"Wed, Dec 19, 2018",@,Milwaukee Bucks,
4396,New Orleans Pelicans,2018,33,"Fri, Dec 21, 2018",@,Los Angeles Lakers,
4397,New Orleans Pelicans,2018,34,"Sun, Dec 23, 2018",@,Sacramento Kings,
4398,New Orleans Pelicans,2018,35,"Wed, Dec 26, 2018",@,Dallas Mavericks,
4399,New Orleans Pelicans,2018,36,"Fri, Dec 28, 2018",,Dallas Mavericks,
4400,New Orleans Pelicans,2018,37,"Sat, Dec 29, 2018",,Houston Rockets,
4401,New Orleans Pelicans,2018,38,"Mon, Dec 31, 2018",,Minnesota Timberwolves,
4402,New Orleans Pelicans,2018,39,"Wed, Jan 2, 2019",@,Brooklyn Nets,
4403,New Orleans Pelicans,2018,40,"Sat, Jan 5, 2019",@,Cleveland Cavaliers,
4404,New Orleans Pelicans,2018,41,"Mon, Jan 7, 2019",,Memphis Grizzlies,
4405,New Orleans Pelicans,2018,42,"Wed, Jan 9, 2019",,Cleveland Cavaliers,
4406,New Orleans Pelicans,2018,43,"Sat, Jan 12, 2019",@,Minnesota Timberwolves,
4407,New Orleans Pelicans,2018,44,"Mon, Jan 14, 2019",@,Los Angeles Clippers,
4408,New Orleans Pelicans,2018,45,"Wed, Jan 16, 2019",@,Golden State Warriors,
4409,New Orleans Pelicans,2018,46,"Fri, Jan 18, 2019",@,Portland Trail Blazers,
4410,New Orleans Pelicans,2018,47,"Mon, Jan 21, 2019",@,Memphis Grizzlies,
4411,New Orleans Pelicans,2018,48,"Wed, Jan 23, 2019",,Detroit Pistons,
4412,New Orleans Pelicans,2018,49,"Thu, Jan 24, 2019",@,Oklahoma City Thunder,
4413,New Orleans Pelicans,2018,50,"Sat, Jan 26, 2019",,San Antonio Spurs,
4414,New Orleans Pelicans,2018,51,"Tue, Jan 29, 2019",@,Houston Rockets,
4415,New Orleans Pelicans,2018,52,"Wed, Jan 30, 2019",,Denver Nuggets,
4416,New Orleans Pelicans,2018,53,"Sat, Feb 2, 2019",@,San Antonio Spurs,
4417,New Orleans Pelicans,2018,54,"Mon, Feb 4, 2019",,Indiana Pacers,
4418,New Orleans Pelicans,2018,55,"Wed, Feb 6, 2019",@,Chicago Bulls,
4419,New Orleans Pelicans,2018,56,"Fri, Feb 8, 2019",,Minnesota Timberwolves,
4420,New Orleans Pelicans,2018,57,"Sat, Feb 9, 2019",@,Memphis Grizzlies,
4421,New Orleans Pelicans,2018,58,"Tue, Feb 12, 2019",,Orlando Magic,
4422,New Orleans Pelicans,2018,59,"Thu, Feb 14, 2019",,Oklahoma City Thunder,
4423,New Orleans Pelicans,2018,60,"Fri, Feb 22, 2019",@,Indiana Pacers,
4424,New Orleans Pelicans,2018,61,"Sat, Feb 23, 2019",,Los Angeles Lakers,
4425,New Orleans Pelicans,2018,62,"Mon, Feb 25, 2019",,Philadelphia 76ers,
4426,New Orleans Pelicans,2018,63,"Wed, Feb 27, 2019",@,Los Angeles Lakers,
4427,New Orleans Pelicans,2018,64,"Fri, Mar 1, 2019",@,Phoenix Suns,
4428,New Orleans Pelicans,2018,65,"Sat, Mar 2, 2019",@,Denver Nuggets,
4429,New Orleans Pelicans,2018,66,"Mon, Mar 4, 2019",@,Utah Jazz,
4430,New Orleans Pelicans,2018,67,"Wed, Mar 6, 2019",,Utah Jazz,
4431,New Orleans Pelicans,2018,68,"Fri, Mar 8, 2019",,Toronto Raptors,
4432,New Orleans Pelicans,2018,69,"Sun, Mar 10, 2019",@,Atlanta Hawks,
4433,New Orleans Pelicans,2018,70,"Tue, Mar 12, 2019",,Milwaukee Bucks,
4434,New Orleans Pelicans,2018,71,"Fri, Mar 15, 2019",,Portland Trail Blazers,
4435,New Orleans Pelicans,2018,72,"Sat, Mar 16, 2019",,Phoenix Suns,OT
4436,New Orleans Pelicans,2018,73,"Mon, Mar 18, 2019",@,Dallas Mavericks,OT
4437,New Orleans Pelicans,2018,74,"Wed, Mar 20, 2019",@,Orlando Magic,
4438,New Orleans Pelicans,2018,75,"Sun, Mar 24, 2019",,Houston Rockets,
4439,New Orleans Pelicans,2018,76,"Tue, Mar 26, 2019",,Atlanta Hawks,
4440,New Orleans Pelicans,2018,77,"Thu, Mar 28, 2019",,Sacramento Kings,
4441,New Orleans Pelicans,2018,78,"Sun, Mar 31, 2019",,Los Angeles Lakers,
4442,New Orleans Pelicans,2018,79,"Wed, Apr 3, 2019",,Charlotte Hornets,
4443,New Orleans Pelicans,2018,80,"Fri, Apr 5, 2019",@,Phoenix Suns,OT
4444,New Orleans Pelicans,2018,81,"Sun, Apr 7, 2019",@,Sacramento Kings,
4445,New Orleans Pelicans,2018,82,"Tue, Apr 9, 2019",,Golden State Warriors,
4446,New Orleans Pelicans,2019,1,"Tue, Oct 22, 2019",@,Toronto Raptors,OT
4447,New Orleans Pelicans,2019,2,"Fri, Oct 25, 2019",,Dallas Mavericks,
4448,New Orleans Pelicans,2019,3,"Sat, Oct 26, 2019",@,Houston Rockets,
4449,New Orleans Pelicans,2019,4,"Mon, Oct 28, 2019",,Golden State Warriors,
4450,New Orleans Pelicans,2019,5,"Thu, Oct 31, 2019",,Denver Nuggets,
4451,New Orleans Pelicans,2019,6,"Sat, Nov 2, 2019",@,Oklahoma City Thunder,
4452,New Orleans Pelicans,2019,7,"Mon, Nov 4, 2019",@,Brooklyn Nets,
4453,New Orleans Pelicans,2019,8,"Fri, Nov 8, 2019",,Toronto Raptors,
4454,New Orleans Pelicans,2019,9,"Sat, Nov 9, 2019",@,Charlotte Hornets,
4455,New Orleans Pelicans,2019,10,"Mon, Nov 11, 2019",,Houston Rockets,
4456,New Orleans Pelicans,2019,11,"Thu, Nov 14, 2019",,Los Angeles Clippers,
4457,New Orleans Pelicans,2019,12,"Sat, Nov 16, 2019",@,Miami Heat,
4458,New Orleans Pelicans,2019,13,"Sun, Nov 17, 2019",,Golden State Warriors,
4459,New Orleans Pelicans,2019,14,"Tue, Nov 19, 2019",,Portland Trail Blazers,
4460,New Orleans Pelicans,2019,15,"Thu, Nov 21, 2019",@,Phoenix Suns,
4461,New Orleans Pelicans,2019,16,"Sat, Nov 23, 2019",@,Utah Jazz,
4462,New Orleans Pelicans,2019,17,"Sun, Nov 24, 2019",@,Los Angeles Clippers,
4463,New Orleans Pelicans,2019,18,"Wed, Nov 27, 2019",,Los Angeles Lakers,
4464,New Orleans Pelicans,2019,19,"Fri, Nov 29, 2019",@,Oklahoma City Thunder,
4465,New Orleans Pelicans,2019,20,"Sun, Dec 1, 2019",,Oklahoma City Thunder,
4466,New Orleans Pelicans,2019,21,"Tue, Dec 3, 2019",,Dallas Mavericks,
4467,New Orleans Pelicans,2019,22,"Thu, Dec 5, 2019",,Phoenix Suns,OT
4468,New Orleans Pelicans,2019,23,"Sat, Dec 7, 2019",@,Dallas Mavericks,
4469,New Orleans Pelicans,2019,24,"Mon, Dec 9, 2019",,Detroit Pistons,
4470,New Orleans Pelicans,2019,25,"Wed, Dec 11, 2019",@,Milwaukee Bucks,
4471,New Orleans Pelicans,2019,26,"Fri, Dec 13, 2019",@,Philadelphia 76ers,
4472,New Orleans Pelicans,2019,27,"Sun, Dec 15, 2019",,Orlando Magic,
4473,New Orleans Pelicans,2019,28,"Tue, Dec 17, 2019",,Brooklyn Nets,OT
4474,New Orleans Pelicans,2019,29,"Wed, Dec 18, 2019",@,Minnesota Timberwolves,
4475,New Orleans Pelicans,2019,30,"Fri, Dec 20, 2019",@,Golden State Warriors,
4476,New Orleans Pelicans,2019,31,"Mon, Dec 23, 2019",@,Portland Trail Blazers,
4477,New Orleans Pelicans,2019,32,"Wed, Dec 25, 2019",@,Denver Nuggets,
4478,New Orleans Pelicans,2019,33,"Sat, Dec 28, 2019",,Indiana Pacers,
4479,New Orleans Pelicans,2019,34,"Sun, Dec 29, 2019",,Houston Rockets,
4480,New Orleans Pelicans,2019,35,"Fri, Jan 3, 2020",@,Los Angeles Lakers,
4481,New Orleans Pelicans,2019,36,"Sat, Jan 4, 2020",@,Sacramento Kings,
4482,New Orleans Pelicans,2019,37,"Mon, Jan 6, 2020",,Utah Jazz,
4483,New Orleans Pelicans,2019,38,"Wed, Jan 8, 2020",,Chicago Bulls,
4484,New Orleans Pelicans,2019,39,"Fri, Jan 10, 2020",@,New York Knicks,
4485,New Orleans Pelicans,2019,40,"Sat, Jan 11, 2020",@,Boston Celtics,
4486,New Orleans Pelicans,2019,41,"Mon, Jan 13, 2020",@,Detroit Pistons,OT
4487,New Orleans Pelicans,2019,42,"Thu, Jan 16, 2020",,Utah Jazz,OT
4488,New Orleans Pelicans,2019,43,"Sat, Jan 18, 2020",,Los Angeles Clippers,
4489,New Orleans Pelicans,2019,44,"Mon, Jan 20, 2020",@,Memphis Grizzlies,
4490,New Orleans Pelicans,2019,45,"Wed, Jan 22, 2020",,San Antonio Spurs,
4491,New Orleans Pelicans,2019,46,"Fri, Jan 24, 2020",,Denver Nuggets,
4492,New Orleans Pelicans,2019,47,"Sun, Jan 26, 2020",,Boston Celtics,
4493,New Orleans Pelicans,2019,48,"Tue, Jan 28, 2020",@,Cleveland Cavaliers,
4494,New Orleans Pelicans,2019,49,"Fri, Jan 31, 2020",,Memphis Grizzlies,
4495,New Orleans Pelicans,2019,50,"Sun, Feb 2, 2020",@,Houston Rockets,
4496,New Orleans Pelicans,2019,51,"Tue, Feb 4, 2020",,Milwaukee Bucks,
4497,New Orleans Pelicans,2019,52,"Thu, Feb 6, 2020",@,Chicago Bulls,
4498,New Orleans Pelicans,2019,53,"Sat, Feb 8, 2020",@,Indiana Pacers,
4499,New Orleans Pelicans,2019,54,"Tue, Feb 11, 2020",,Portland Trail Blazers,
4500,New Orleans Pelicans,2019,55,"Thu, Feb 13, 2020",,Oklahoma City Thunder,
4501,New Orleans Pelicans,2019,56,"Fri, Feb 21, 2020",@,Portland Trail Blazers,
4502,New Orleans Pelicans,2019,57,"Sun, Feb 23, 2020",@,Golden State Warriors,
4503,New Orleans Pelicans,2019,58,"Tue, Feb 25, 2020",@,Los Angeles Lakers,
4504,New Orleans Pelicans,2019,59,"Fri, Feb 28, 2020",,Cleveland Cavaliers,
4505,New Orleans Pelicans,2019,60,"Sun, Mar 1, 2020",,Los Angeles Lakers,
4506,New Orleans Pelicans,2019,61,"Tue, Mar 3, 2020",,Minnesota Timberwolves,
4507,New Orleans Pelicans,2019,62,"Wed, Mar 4, 2020",@,Dallas Mavericks,OT
4508,New Orleans Pelicans,2019,63,"Fri, Mar 6, 2020",,Miami Heat,
4509,New Orleans Pelicans,2019,64,"Sun, Mar 8, 2020",@,Minnesota Timberwolves,
4510,New Orleans Pelicans,2019,65,"Thu, Jul 30, 2020",,Utah Jazz,
4511,New Orleans Pelicans,2019,66,"Sat, Aug 1, 2020",@,Los Angeles Clippers,
4512,New Orleans Pelicans,2019,67,"Mon, Aug 3, 2020",,Memphis Grizzlies,
4513,New Orleans Pelicans,2019,68,"Thu, Aug 6, 2020",@,Sacramento Kings,
4514,New Orleans Pelicans,2019,69,"Fri, Aug 7, 2020",,Washington Wizards,
4515,New Orleans Pelicans,2019,70,"Sun, Aug 9, 2020",,San Antonio Spurs,
4516,New Orleans Pelicans,2019,71,"Tue, Aug 11, 2020",@,Sacramento Kings,
4517,New Orleans Pelicans,2019,72,"Thu, Aug 13, 2020",@,Orlando Magic,
4518,New Orleans Pelicans,2020,1,"Wed, Dec 23, 2020",@,Toronto Raptors,
4519,New Orleans Pelicans,2020,2,"Fri, Dec 25, 2020",@,Miami Heat,
4520,New Orleans Pelicans,2020,3,"Sun, Dec 27, 2020",,San Antonio Spurs,
4521,New Orleans Pelicans,2020,4,"Tue, Dec 29, 2020",@,Phoenix Suns,
4522,New Orleans Pelicans,2020,5,"Thu, Dec 31, 2020",@,Oklahoma City Thunder,
4523,New Orleans Pelicans,2020,6,"Sat, Jan 2, 2021",,Toronto Raptors,
4524,New Orleans Pelicans,2020,7,"Mon, Jan 4, 2021",,Indiana Pacers,OT
4525,New Orleans Pelicans,2020,8,"Wed, Jan 6, 2021",,Oklahoma City Thunder,
4526,New Orleans Pelicans,2020,9,"Fri, Jan 8, 2021",,Charlotte Hornets,
4527,New Orleans Pelicans,2020,10,"Wed, Jan 13, 2021",@,Los Angeles Clippers,
4528,New Orleans Pelicans,2020,11,"Fri, Jan 15, 2021",@,Los Angeles Lakers,
4529,New Orleans Pelicans,2020,12,"Sun, Jan 17, 2021",@,Sacramento Kings,
4530,New Orleans Pelicans,2020,13,"Tue, Jan 19, 2021",@,Utah Jazz,
4531,New Orleans Pelicans,2020,14,"Thu, Jan 21, 2021",@,Utah Jazz,
4532,New Orleans Pelicans,2020,15,"Sat, Jan 23, 2021",@,Minnesota Timberwolves,
4533,New Orleans Pelicans,2020,16,"Wed, Jan 27, 2021",,Washington Wizards,
4534,New Orleans Pelicans,2020,17,"Fri, Jan 29, 2021",,Milwaukee Bucks,
4535,New Orleans Pelicans,2020,18,"Sat, Jan 30, 2021",,Houston Rockets,
4536,New Orleans Pelicans,2020,19,"Mon, Feb 1, 2021",,Sacramento Kings,
4537,New Orleans Pelicans,2020,20,"Wed, Feb 3, 2021",,Phoenix Suns,
4538,New Orleans Pelicans,2020,21,"Fri, Feb 5, 2021",@,Indiana Pacers,
4539,New Orleans Pelicans,2020,22,"Sat, Feb 6, 2021",,Memphis Grizzlies,
4540,New Orleans Pelicans,2020,23,"Tue, Feb 9, 2021",,Houston Rockets,
4541,New Orleans Pelicans,2020,24,"Wed, Feb 10, 2021",@,Chicago Bulls,
4542,New Orleans Pelicans,2020,25,"Fri, Feb 12, 2021",@,Dallas Mavericks,
4543,New Orleans Pelicans,2020,26,"Sun, Feb 14, 2021",@,Detroit Pistons,
4544,New Orleans Pelicans,2020,27,"Tue, Feb 16, 2021",@,Memphis Grizzlies,
4545,New Orleans Pelicans,2020,28,"Wed, Feb 17, 2021",,Portland Trail Blazers,
4546,New Orleans Pelicans,2020,29,"Fri, Feb 19, 2021",,Phoenix Suns,
4547,New Orleans Pelicans,2020,30,"Sun, Feb 21, 2021",,Boston Celtics,OT
4548,New Orleans Pelicans,2020,31,"Wed, Feb 24, 2021",,Detroit Pistons,
4549,New Orleans Pelicans,2020,32,"Thu, Feb 25, 2021",@,Milwaukee Bucks,
4550,New Orleans Pelicans,2020,33,"Sat, Feb 27, 2021",@,San Antonio Spurs,
4551,New Orleans Pelicans,2020,34,"Mon, Mar 1, 2021",,Utah Jazz,
4552,New Orleans Pelicans,2020,35,"Wed, Mar 3, 2021",,Chicago Bulls,
4553,New Orleans Pelicans,2020,36,"Thu, Mar 4, 2021",,Miami Heat,
4554,New Orleans Pelicans,2020,37,"Thu, Mar 11, 2021",,Minnesota Timberwolves,
4555,New Orleans Pelicans,2020,38,"Fri, Mar 12, 2021",,Cleveland Cavaliers,
4556,New Orleans Pelicans,2020,39,"Sun, Mar 14, 2021",,Los Angeles Clippers,
4557,New Orleans Pelicans,2020,40,"Tue, Mar 16, 2021",@,Portland Trail Blazers,
4558,New Orleans Pelicans,2020,41,"Thu, Mar 18, 2021",@,Portland Trail Blazers,
4559,New Orleans Pelicans,2020,42,"Sun, Mar 21, 2021",@,Denver Nuggets,
4560,New Orleans Pelicans,2020,43,"Tue, Mar 23, 2021",,Los Angeles Lakers,
4561,New Orleans Pelicans,2020,44,"Fri, Mar 26, 2021",,Denver Nuggets,
4562,New Orleans Pelicans,2020,45,"Sat, Mar 27, 2021",,Dallas Mavericks,
4563,New Orleans Pelicans,2020,46,"Mon, Mar 29, 2021",@,Boston Celtics,
4564,New Orleans Pelicans,2020,47,"Thu, Apr 1, 2021",,Orlando Magic,OT
4565,New Orleans Pelicans,2020,48,"Fri, Apr 2, 2021",,Atlanta Hawks,
4566,New Orleans Pelicans,2020,49,"Sun, Apr 4, 2021",@,Houston Rockets,
4567,New Orleans Pelicans,2020,50,"Tue, Apr 6, 2021",@,Atlanta Hawks,
4568,New Orleans Pelicans,2020,51,"Wed, Apr 7, 2021",@,Brooklyn Nets,
4569,New Orleans Pelicans,2020,52,"Fri, Apr 9, 2021",,Philadelphia 76ers,
4570,New Orleans Pelicans,2020,53,"Sun, Apr 11, 2021",@,Cleveland Cavaliers,
4571,New Orleans Pelicans,2020,54,"Mon, Apr 12, 2021",,Sacramento Kings,
4572,New Orleans Pelicans,2020,55,"Wed, Apr 14, 2021",,New York Knicks,
4573,New Orleans Pelicans,2020,56,"Fri, Apr 16, 2021",@,Washington Wizards,OT
4574,New Orleans Pelicans,2020,57,"Sun, Apr 18, 2021",@,New York Knicks,OT
4575,New Orleans Pelicans,2020,58,"Tue, Apr 20, 2021",,Brooklyn Nets,
4576,New Orleans Pelicans,2020,59,"Thu, Apr 22, 2021",@,Orlando Magic,
4577,New Orleans Pelicans,2020,60,"Sat, Apr 24, 2021",,San Antonio Spurs,
4578,New Orleans Pelicans,2020,61,"Mon, Apr 26, 2021",,Los Angeles Clippers,
4579,New Orleans Pelicans,2020,62,"Wed, Apr 28, 2021",@,Denver Nuggets,
4580,New Orleans Pelicans,2020,63,"Thu, Apr 29, 2021",@,Oklahoma City Thunder,
4581,New Orleans Pelicans,2020,64,"Sat, May 1, 2021",@,Minnesota Timberwolves,OT
4582,New Orleans Pelicans,2020,65,"Mon, May 3, 2021",,Golden State Warriors,
4583,New Orleans Pelicans,2020,66,"Tue, May 4, 2021",,Golden State Warriors,
4584,New Orleans Pelicans,2020,67,"Fri, May 7, 2021",@,Philadelphia 76ers,
4585,New Orleans Pelicans,2020,68,"Sun, May 9, 2021",@,Charlotte Hornets,
4586,New Orleans Pelicans,2020,69,"Mon, May 10, 2021",@,Memphis Grizzlies,
4587,New Orleans Pelicans,2020,70,"Wed, May 12, 2021",@,Dallas Mavericks,
4588,New Orleans Pelicans,2020,71,"Fri, May 14, 2021",@,Golden State Warriors,
4589,New Orleans Pelicans,2020,72,"Sun, May 16, 2021",,Los Angeles Lakers,
4590,New York Knicks,2018,1,"Wed, Oct 17, 2018",,Atlanta Hawks,
4591,New York Knicks,2018,2,"Fri, Oct 19, 2018",@,Brooklyn Nets,
4592,New York Knicks,2018,3,"Sat, Oct 20, 2018",,Boston Celtics,
4593,New York Knicks,2018,4,"Mon, Oct 22, 2018",@,Milwaukee Bucks,
4594,New York Knicks,2018,5,"Wed, Oct 24, 2018",@,Miami Heat,
4595,New York Knicks,2018,6,"Fri, Oct 26, 2018",,Golden State Warriors,
4596,New York Knicks,2018,7,"Mon, Oct 29, 2018",,Brooklyn Nets,
4597,New York Knicks,2018,8,"Wed, Oct 31, 2018",,Indiana Pacers,
4598,New York Knicks,2018,9,"Fri, Nov 2, 2018",@,Dallas Mavericks,
4599,New York Knicks,2018,10,"Sun, Nov 4, 2018",@,Washington Wizards,
4600,New York Knicks,2018,11,"Mon, Nov 5, 2018",,Chicago Bulls,2OT
4601,New York Knicks,2018,12,"Wed, Nov 7, 2018",@,Atlanta Hawks,
4602,New York Knicks,2018,13,"Sat, Nov 10, 2018",@,Toronto Raptors,
4603,New York Knicks,2018,14,"Sun, Nov 11, 2018",,Orlando Magic,
4604,New York Knicks,2018,15,"Wed, Nov 14, 2018",@,Oklahoma City Thunder,
4605,New York Knicks,2018,16,"Fri, Nov 16, 2018",@,New Orleans Pelicans,
4606,New York Knicks,2018,17,"Sun, Nov 18, 2018",@,Orlando Magic,
4607,New York Knicks,2018,18,"Tue, Nov 20, 2018",,Portland Trail Blazers,
4608,New York Knicks,2018,19,"Wed, Nov 21, 2018",@,Boston Celtics,
4609,New York Knicks,2018,20,"Fri, Nov 23, 2018",,New Orleans Pelicans,
4610,New York Knicks,2018,21,"Sun, Nov 25, 2018",@,Memphis Grizzlies,
4611,New York Knicks,2018,22,"Tue, Nov 27, 2018",@,Detroit Pistons,
4612,New York Knicks,2018,23,"Wed, Nov 28, 2018",@,Philadelphia 76ers,
4613,New York Knicks,2018,24,"Sat, Dec 1, 2018",,Milwaukee Bucks,OT
4614,New York Knicks,2018,25,"Mon, Dec 3, 2018",,Washington Wizards,
4615,New York Knicks,2018,26,"Thu, Dec 6, 2018",@,Boston Celtics,
4616,New York Knicks,2018,27,"Sat, Dec 8, 2018",,Brooklyn Nets,
4617,New York Knicks,2018,28,"Sun, Dec 9, 2018",,Charlotte Hornets,
4618,New York Knicks,2018,29,"Wed, Dec 12, 2018",@,Cleveland Cavaliers,
4619,New York Knicks,2018,30,"Fri, Dec 14, 2018",@,Charlotte Hornets,OT
4620,New York Knicks,2018,31,"Sun, Dec 16, 2018",@,Indiana Pacers,
4621,New York Knicks,2018,32,"Mon, Dec 17, 2018",,Phoenix Suns,
4622,New York Knicks,2018,33,"Wed, Dec 19, 2018",@,Philadelphia 76ers,
4623,New York Knicks,2018,34,"Fri, Dec 21, 2018",,Atlanta Hawks,
4624,New York Knicks,2018,35,"Tue, Dec 25, 2018",,Milwaukee Bucks,
4625,New York Knicks,2018,36,"Thu, Dec 27, 2018",@,Milwaukee Bucks,
4626,New York Knicks,2018,37,"Sat, Dec 29, 2018",@,Utah Jazz,
4627,New York Knicks,2018,38,"Tue, Jan 1, 2019",@,Denver Nuggets,
4628,New York Knicks,2018,39,"Fri, Jan 4, 2019",@,Los Angeles Lakers,
4629,New York Knicks,2018,40,"Mon, Jan 7, 2019",@,Portland Trail Blazers,
4630,New York Knicks,2018,41,"Tue, Jan 8, 2019",@,Golden State Warriors,
4631,New York Knicks,2018,42,"Fri, Jan 11, 2019",,Indiana Pacers,
4632,New York Knicks,2018,43,"Sun, Jan 13, 2019",,Philadelphia 76ers,
4633,New York Knicks,2018,44,"Thu, Jan 17, 2019",@,Washington Wizards,
4634,New York Knicks,2018,45,"Mon, Jan 21, 2019",,Oklahoma City Thunder,
4635,New York Knicks,2018,46,"Wed, Jan 23, 2019",,Houston Rockets,
4636,New York Knicks,2018,47,"Fri, Jan 25, 2019",@,Brooklyn Nets,
4637,New York Knicks,2018,48,"Sun, Jan 27, 2019",,Miami Heat,
4638,New York Knicks,2018,49,"Mon, Jan 28, 2019",@,Charlotte Hornets,
4639,New York Knicks,2018,50,"Wed, Jan 30, 2019",,Dallas Mavericks,
4640,New York Knicks,2018,51,"Fri, Feb 1, 2019",,Boston Celtics,
4641,New York Knicks,2018,52,"Sun, Feb 3, 2019",,Memphis Grizzlies,
4642,New York Knicks,2018,53,"Tue, Feb 5, 2019",,Detroit Pistons,
4643,New York Knicks,2018,54,"Fri, Feb 8, 2019",@,Detroit Pistons,
4644,New York Knicks,2018,55,"Sat, Feb 9, 2019",,Toronto Raptors,
4645,New York Knicks,2018,56,"Mon, Feb 11, 2019",@,Cleveland Cavaliers,
4646,New York Knicks,2018,57,"Wed, Feb 13, 2019",,Philadelphia 76ers,
4647,New York Knicks,2018,58,"Thu, Feb 14, 2019",@,Atlanta Hawks,
4648,New York Knicks,2018,59,"Fri, Feb 22, 2019",,Minnesota Timberwolves,
4649,New York Knicks,2018,60,"Sun, Feb 24, 2019",,San Antonio Spurs,
4650,New York Knicks,2018,61,"Tue, Feb 26, 2019",,Orlando Magic,
4651,New York Knicks,2018,62,"Thu, Feb 28, 2019",,Cleveland Cavaliers,
4652,New York Knicks,2018,63,"Sun, Mar 3, 2019",@,Los Angeles Clippers,
4653,New York Knicks,2018,64,"Mon, Mar 4, 2019",@,Sacramento Kings,
4654,New York Knicks,2018,65,"Wed, Mar 6, 2019",@,Phoenix Suns,
4655,New York Knicks,2018,66,"Sat, Mar 9, 2019",,Sacramento Kings,
4656,New York Knicks,2018,67,"Sun, Mar 10, 2019",@,Minnesota Timberwolves,
4657,New York Knicks,2018,68,"Tue, Mar 12, 2019",@,Indiana Pacers,
4658,New York Knicks,2018,69,"Fri, Mar 15, 2019",@,San Antonio Spurs,
4659,New York Knicks,2018,70,"Sun, Mar 17, 2019",,Los Angeles Lakers,
4660,New York Knicks,2018,71,"Mon, Mar 18, 2019",@,Toronto Raptors,
4661,New York Knicks,2018,72,"Wed, Mar 20, 2019",,Utah Jazz,
4662,New York Knicks,2018,73,"Fri, Mar 22, 2019",,Denver Nuggets,
4663,New York Knicks,2018,74,"Sun, Mar 24, 2019",,Los Angeles Clippers,
4664,New York Knicks,2018,75,"Thu, Mar 28, 2019",,Toronto Raptors,
4665,New York Knicks,2018,76,"Sat, Mar 30, 2019",,Miami Heat,
4666,New York Knicks,2018,77,"Mon, Apr 1, 2019",,Chicago Bulls,
4667,New York Knicks,2018,78,"Wed, Apr 3, 2019",@,Orlando Magic,
4668,New York Knicks,2018,79,"Fri, Apr 5, 2019",@,Houston Rockets,
4669,New York Knicks,2018,80,"Sun, Apr 7, 2019",,Washington Wizards,
4670,New York Knicks,2018,81,"Tue, Apr 9, 2019",@,Chicago Bulls,
4671,New York Knicks,2018,82,"Wed, Apr 10, 2019",,Detroit Pistons,
